code_passage,mnemo_passage,val_prof_passage,code_unite_prof_passage,libelle_unite_prof_passage,uri_unite_prof_passage,code_lieusurv,libelle_lieusurv,mnemo_lieusurv,code_prel,mnemo_prel,date_prel,ecartu_prel,code_niveau_prel,libelle_niveau_prel,code_engin_prel,libelle_engin_prel,coordonnee_x_prel,coordonnee_y_prel,code_projection,type_acquisition_coord,code_producteur,nom_producteur,uri_producteur,commentaire_prel,code_echantillon,mnemo_echantillon,code_taxon_echantillon,nomlatin_taxon_echantillon,uri_taxon_echantillon,code_analyse,code_support,libelle_support,uri_support,code_fraction,libelle_fraction,uri_fraction,code_organisme_analyste,nom_organisme_analyste,uri_organisme_analyste,codes_reseaux,noms_reseaux,uri_reseaux,date_controle_analyse,date_qualification_resultat,code_qualification_analyse,libelle_qualification_analyse,commentaire_qualification_resultat,date_validation_analyse,commentaire_analyse,code_parametre,libelle_parametre,uri_parametre,resultat_analyse,code_unite_resultat,libelle_unite_resultat,uri_unite_resultat,code_methode,libelle_methode,uri_methode,longitude,latitude,result_ug_per_kg_dw
60655422,17-33,1.2,,,,60001731,Etang de l'Or - Pte Estenove,105-P-150,61615112,,5/18/17 14:00,2.0,27.0,Horizon 2,20.0,Ben.Eckaman,4.062333,43.576833,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60739695.0,DCE AERMC,,,,69450777,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,1850.0,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,6/5/18 2:00,1/1/00 1:00,0,Non qualifiÃ©,,6/5/18 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,37.8,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,4.062333,43.576833,37.8
60850133,23-38,1.0,,,,60001731,Etang de l'Or - Pte Estenove,105-P-150,62051035,,4/25/23 14:00,2.0,27.0,Horizon 2,20.0,Ben.Eckaman,4.062333,43.576833,31.0,3.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61056719.0,,,,,73566616,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,4/2/24 2:00,1/1/00 1:00,0,Non qualifiÃ©,,4/2/24 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,49.3,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,4.062333,43.576833,49.3
60788608,,3.0,,,,60002421,Chateau de Commore - 29LA08,048-P-047,61933511,,10/27/20 15:00,1.0,27.0,Horizon 2,60001583.0,BenneEck0.33,-3.54,47.8375,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60984088.0,20-506,,,,72571619,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,47950600000000.0,BIO-LITTORAL,https://id.eaufrance.fr/int/47950640400025,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/8/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/8/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,213.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-3.54,47.8375,213.0
60511940,14-510,0.4,,,,60002431,Sud-est Ile Queffen - 29PA19,045-P-017,60606215,DCE AELB,10/21/14 12:20,2.0,27.0,Horizon 2,20.0,Ben.Eckaman,-4.181365922,47.84995675,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60558835.0,DCE AELB,,,,71376146,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,1850.0,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,5/26/20 2:00,1/1/00 1:00,0,Non qualifiÃ©,,5/26/20 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,69.8,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-4.181365922,47.84995675,69.8
60788603,,1.0,,,,60002431,Sud-est Ile Queffen - 29PA19,045-P-017,61933507,,7/10/20 11:35,2.0,27.0,Horizon 2,60001583.0,BenneEck0.33,-4.18083333,47.8486111,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60984086.0,20-510,,,,72571368,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,47950600000000.0,BIO-LITTORAL,https://id.eaufrance.fr/int/47950640400025,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/8/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/8/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,424.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-4.18083333,47.8486111,424.0
60789836,,0.0,,,,60002456,Vieux pont de bois -  56B520,050-P-056,61936447,,8/21/20 14:10,2.0,27.0,Horizon 2,210.0,Spatule sur estran,-3.37475,47.782448,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60984097.0,20-457,,,,72572703,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,47950600000000.0,BIO-LITTORAL,https://id.eaufrance.fr/int/47950640400025,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/8/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/8/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,154.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-3.37475,47.782448,154.0
60511932,14-511,1.7,,,,60002547,Pors Keraign Perennou - 29OD13,046-P-027,60606206,DCE AELB,9/17/14 13:50,2.0,27.0,Horizon 2,20.0,Ben.Eckaman,-4.13527778,47.8983333,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60558828.0,DCE AELB,,,,71376164,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,1850.0,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,5/26/20 2:00,1/1/00 1:00,0,Non qualifiÃ©,,5/26/20 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,94.7,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-4.13527778,47.8983333,94.7
60788604,,1.8,,,,60002547,Pors Keraign Perennou - 29OD13,046-P-027,61933508,,8/28/20 15:20,2.0,27.0,Horizon 2,60001583.0,BenneEck0.33,-4.13527778,47.89833333,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60984087.0,20-511,,,,72572624,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,47950600000000.0,BIO-LITTORAL,https://id.eaufrance.fr/int/47950640400025,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/8/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/8/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,139.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-4.13527778,47.89833333,139.0
60655642,17-43,0.0,,,,60002680,Hossegor 2,090-P-011,61623981,HAP AEAG,6/13/17 15:40,2.0,27.0,Horizon 2,210.0,Spatule sur estran,-1.42695,43.6728,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60739807.0,HAP AEAG,,,,69446273,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,1850.0,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,6/5/18 2:00,1/1/00 1:00,0,Non qualifiÃ©,,6/5/18 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,1088.2,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.42695,43.6728,1088.2
60710043,18-001,0.0,,,,60002680,Hossegor 2,090-P-011,61776960,HAP AEAG,6/1/18 15:40,2.0,27.0,Horizon 2,210.0,Spatule sur estran,-1.42695,43.6728,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60879008.0,HAP AEAG,,,,72538752,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,6/20/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,6/20/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,185.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.42695,43.6728,185.0
60755880,19-997,0.0,,,,60002680,Hossegor 2,090-P-011,61870347,HAP AEAG,9/1/19 15:40,2.0,27.0,Horizon 2,210.0,Spatule sur estran,-1.42695,43.6728,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60945763.0,HAP AEAG,,,,71477592,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,1850.0,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/14/20 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/15/20 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,458.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.42695,43.6728,458.0
60790636,,0.0,,,,60002680,Hossegor 2,090-P-011,61937838,,7/8/20 16:30,2.0,27.0,Horizon 2,210.0,Spatule sur estran,-1.4261776,43.6730247,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60984854.0,20-997,,,,72571344,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,47950600000000.0,BIO-LITTORAL,https://id.eaufrance.fr/int/47950640400025,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/8/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/8/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,407.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.4261776,43.6730247,407.0
60802029,21-997,0.0,,,,60002680,Hossegor 2,090-P-011,61959482,suivi HAP,9/7/21 16:00,2.0,27.0,Horizon 2,210.0,Spatule sur estran,-1.427190414,43.6726008,31.0,3.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61000568.0,,,,,72565230,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,7/22/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,7/22/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,389.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.427190414,43.6726008,389.0
60828430,22-900,0.0,,,,60002680,Hossegor 2,090-P-011,62012381,suivi HAP,6/1/22 15:00,2.0,27.0,Horizon 2,210.0,Spatule sur estran,-1.427190414,43.6726008,31.0,3.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61036009.0,22-900,,,,73109875,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,7/11/23 2:00,1/1/00 1:00,0,Non qualifiÃ©,,7/11/23 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,139.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.427190414,43.6726008,139.0
60789839,,0.0,,,,60002681,Les Fontaines - estuaire de la Charente,081-P-029,61936450,,6/23/20 14:50,2.0,27.0,Horizon 2,210.0,Spatule sur estran,-1.053606,45.952801,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60984100.0,20-302,,,,72571272,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,47950600000000.0,BIO-LITTORAL,https://id.eaufrance.fr/int/47950640400025,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/8/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/8/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,19.1,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.053606,45.952801,19.1
60790634,,0.0,,,,60002682,Arguin 2,087-P-017,61937836,,9/16/20 12:30,2.0,27.0,Horizon 2,210.0,Spatule sur estran,-1.234520217,44.58083,31.0,4.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60984852.0,20-996,,,,72572557,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,47950600000000.0,BIO-LITTORAL,https://id.eaufrance.fr/int/47950640400025,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/8/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/8/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,31.9,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-1.234520217,44.58083,31.9
60849816,23-05,1.4,,,,60003073,D8-Vaccarès,108-P-025,62050513,,4/18/23 19:29,2.0,27.0,Horizon 2,20.0,Ben.Eckaman,4.5331889,43.5501028,31.0,60000880.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61056368.0,,,,,73566316,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,4/2/24 2:00,1/1/00 1:00,0,Non qualifiÃ©,,4/2/24 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,9.79,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,4.5331889,43.5501028,9.79
60850335,23-06,1.6,,,,60003360,VCS-Vaccarès,108-P-067,62051077,,5/4/23 12:00,2.0,27.0,Horizon 2,20.0,Ben.Eckaman,4.6026,43.535817,31.0,60000880.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61056785.0,,,,,73566291,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,4/2/24 2:00,1/1/00 1:00,0,Non qualifiÃ©,,4/2/24 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,6.67,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,4.6026,43.535817,6.67
60819809,,,,,,60003527,Belle-Ile Maërl,054-P-019,61997752,,10/20/20 2:00,,60000020.0,Couche sup. (5-10 cm),60000500.0,Ben. Eckman25cm,-3.132533695,47.33133374,31.0,3.0,1422,Cellule de QualitÃ© des Eaux Littorales du Morbihan,https://id.eaufrance.fr/int/1422,Issu de la reprise QUADRILABO du 17/02/2023,61026008.0,20D013513-001,,,,72908431,6,Sédiments,https://id.eaufrance.fr/sup/6,32,Particule < 2 mm de sédiments,https://id.eaufrance.fr/fan/32,1422.0,Cellule de QualitÃ© des Eaux Littorales du Morbihan,https://id.eaufrance.fr/int/1422,119,RÃ©seau national de surveillance de la qualitÃ© des sÃ©diments dans les ports maritimes,https://id.eaufrance.fr/dc/0000000119,2/17/23 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/23 1:00,Issu de la reprise QUADRILABO du 17/02/2023,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.5,160,milligramme par kilogramme de matière sèche,https://id.eaufrance.fr/urf/160,450,CaractÃ©risation des boues - Dosage des hydrocarbures aromatiques polycycliques (HAP) et des polychlorobiphÃ©nyles (PCB). (XP X33-012 Mars 2000),https://id.eaufrance.fr/met/450,-3.132533695,47.33133374,500.0
60802007,21-505,0.0,,,,60004612,Ile Callot (Sud) IR,033-P-050,61959450,CMR - DCE - DCSMM,6/25/21 15:45,2.0,27.0,Horizon 2,210.0,Spatule sur estran,-3.920217,48.678849,31.0,2.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61000544.0,,,,,72564338,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,7/22/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,7/22/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,1.97,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-3.920217,48.678849,1.97
60755785,19-210,0.0,,,,60004763,Orne amont - Pont de Ranville,010-P-203,61870270,DCE AESN,9/4/19 12:30,2.0,27.0,Horizon 2,210.0,Spatule sur estran,-0.266483605,49.24131664,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60945690.0,DCE AESN,,,,71478667,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,1850.0,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/14/20 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/15/20 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,152.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-0.266483605,49.24131664,152.0
60755784,19-209,0.0,,,,60004764,Estuaire de l'Orne - Pointe du Siège,010-P-204,61870269,DCE AESN,9/4/19 11:50,2.0,27.0,Horizon 2,210.0,Spatule sur estran,-0.241416214,49.27843291,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60945689.0,DCE AESN,,,,71478954,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,1850.0,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/14/20 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/15/20 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,10.5,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-0.241416214,49.27843291,10.5
60755782,19-207,0.0,,,,60004766,Seine - Le Trait,011-P-045,61870267,DCE AESN,9/3/19 13:50,2.0,27.0,Horizon 2,210.0,Spatule sur estran,0.784016295,49.48133374,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60945687.0,DCE AESN,,,,71478906,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,1850.0,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/14/20 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/15/20 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,129.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,0.784016295,49.48133374,129.0
60755780,19-203,0.0,,,,60004767,La Risle,011-P-046,61870265,DCE AESN,7/8/19 15:15,2.0,27.0,Horizon 2,210.0,Spatule sur estran,0.423716556,49.42433313,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60945685.0,DCE AESN,,,,71478595,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,1850.0,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/14/20 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/15/20 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,134.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,0.423716556,49.42433313,134.0
60755781,19-208,0.0,,,,60004769,Seine - Rouen - Oissel,011-P-048,61870266,DCE AESN,9/3/19 15:55,2.0,27.0,Horizon 2,210.0,Spatule sur estran,1.124000201,49.3885003,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60945686.0,DCE AESN,,,,71478930,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,1850.0,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/14/20 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/15/20 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,661.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,1.124000201,49.3885003,661.0
